dataset,example_id,k,query,gold_answer,full_prediction,chunk_id,chunk_text,segment_ids,gold_segment_ids,ablation_prediction,causal_label,comparison_method,comparison_score
hotpotqa,hotpot-synth-0017-v1,2,What theoretical objects did the physicist in a wheelchair study?,black holes,black holes,0,"[Segment 1]
Title: Context 5
Tectonic plates float on the semi-fluid asthenosphere beneath the lithosphere.

[Segment 2]
Title: Context 0
Global average temperatures have risen by about 1.1 degrees Celsius since 1850.

[Segment 3]
Title: Context 1
Mount Everest is the tallest mountain above sea level at 8,849 meters.

[Segment 4]
Title: Context 6
Plate tectonics theory explains the movement of Earth's lithospheric plates.

[Segment 5]
Title: Context 4
The International Space Station orbits Earth approximately every 90 minutes.","1000,1001,1004,1005,1006",,black holes,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0017-v1,2,What theoretical objects did the physicist in a wheelchair study?,black holes,black holes,1,"[Segment 6]
Title: Context 3
Jupiter is the largest planet in our solar system with a mass of 1.898e27 kg.

[Segment 7]
Title: Context 2
The Renaissance period lasted from the 14th to the 17th century in Europe.

[Segment 8]
Title: Stephen Hawking - Supporting
Stephen Hawking was a renowned physicist.

Historical records confirm that Stephen Hawking theorized about black holes.

This contribution significantly advanced the field.","0,1002,1003",0,unknown,1,qa_token_f1,0.0
hotpotqa,hotpot-synth-0017-v1,4,What theoretical objects did the physicist in a wheelchair study?,black holes,black holes,0,"[Segment 1]
Title: Context 5
Tectonic plates float on the semi-fluid asthenosphere beneath the lithosphere.

[Segment 2]
Title: Context 0
Global average temperatures have risen by about 1.1 degrees Celsius since 1850.

[Segment 3]
Title: Context 1
Mount Everest is the tallest mountain above sea level at 8,849 meters.","1000,1001,1005",,black holes,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0017-v1,4,What theoretical objects did the physicist in a wheelchair study?,black holes,black holes,1,"[Segment 4]
Title: Context 6
Plate tectonics theory explains the movement of Earth's lithospheric plates.

[Segment 5]
Title: Context 4
The International Space Station orbits Earth approximately every 90 minutes.

[Segment 6]
Title: Context 3
Jupiter is the largest planet in our solar system with a mass of 1.898e27 kg.","1003,1004,1006",,black holes,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0017-v1,4,What theoretical objects did the physicist in a wheelchair study?,black holes,black holes,2,"[Segment 7]
Title: Context 2
The Renaissance period lasted from the 14th to the 17th century in Europe.

[Segment 8]
Title: Stephen Hawking - Supporting
Stephen Hawking was a renowned physicist.","0,1002",0,black holes,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0017-v1,4,What theoretical objects did the physicist in a wheelchair study?,black holes,black holes,3,"Historical records confirm that Stephen Hawking theorized about black holes.

This contribution significantly advanced the field.",0,0,black holes,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0017-v1,8,What theoretical objects did the physicist in a wheelchair study?,black holes,black holes,0,"[Segment 1]
Title: Context 5
Tectonic plates float on the semi-fluid asthenosphere beneath the lithosphere.",1005,,black holes,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0017-v1,8,What theoretical objects did the physicist in a wheelchair study?,black holes,black holes,1,"[Segment 2]
Title: Context 0
Global average temperatures have risen by about 1.1 degrees Celsius since 1850.",1000,,black holes,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0017-v1,8,What theoretical objects did the physicist in a wheelchair study?,black holes,black holes,2,"[Segment 3]
Title: Context 1
Mount Everest is the tallest mountain above sea level at 8,849 meters.",1001,,black holes,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0017-v1,8,What theoretical objects did the physicist in a wheelchair study?,black holes,black holes,3,"[Segment 4]
Title: Context 6
Plate tectonics theory explains the movement of Earth's lithospheric plates.",1006,,black holes,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0017-v1,8,What theoretical objects did the physicist in a wheelchair study?,black holes,black holes,4,"[Segment 5]
Title: Context 4
The International Space Station orbits Earth approximately every 90 minutes.",1004,,black holes,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0017-v1,8,What theoretical objects did the physicist in a wheelchair study?,black holes,black holes,5,"[Segment 6]
Title: Context 3
Jupiter is the largest planet in our solar system with a mass of 1.898e27 kg.",1003,,black holes,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0017-v1,8,What theoretical objects did the physicist in a wheelchair study?,black holes,black holes,6,"[Segment 7]
Title: Context 2
The Renaissance period lasted from the 14th to the 17th century in Europe.

[Segment 8]
Title: Stephen Hawking - Supporting
Stephen Hawking was a renowned physicist.","0,1002",0,black holes,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0017-v1,8,What theoretical objects did the physicist in a wheelchair study?,black holes,black holes,7,"Historical records confirm that Stephen Hawking theorized about black holes.

This contribution significantly advanced the field.",0,0,black holes,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0018-v1,2,What genetic phenomenon did Barbara McClintock discover?,genetic transposition,genetic transposition,0,"[Segment 1]
Title: Context 1
The human body contains approximately 206 bones in the adult skeleton.

[Segment 2]
Title: Context 3
The Sahara Desert is the largest hot desert in the world.

[Segment 3]
Title: Barbara McClintock - Supporting
Barbara McClintock was a renowned geneticist.

Historical records confirm that Barbara McClintock discovered genetic transposition.

This contribution significantly advanced the field.

[Segment 4]
Title: Context 4
The Eiffel Tower is located in Paris, France, and was built in 1889.","0,1001,1003,1004",0,unknown,1,qa_token_f1,0.0
hotpotqa,hotpot-synth-0018-v1,2,What genetic phenomenon did Barbara McClintock discover?,genetic transposition,genetic transposition,1,"[Segment 5]
Title: Context 2
Photosynthesis converts carbon dioxide and water into glucose and oxygen.

[Segment 6]
Title: Context 6
The circulatory system transports blood, nutrients, and gases throughout the body.

[Segment 7]
Title: Context 0
Mitochondria are often called the powerhouse of the cell.

[Segment 8]
Title: Context 5
The Renaissance period lasted from the 14th to the 17th century in Europe.","1000,1002,1005,1006",,genetic transposition,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0018-v1,4,What genetic phenomenon did Barbara McClintock discover?,genetic transposition,genetic transposition,0,"[Segment 1]
Title: Context 1
The human body contains approximately 206 bones in the adult skeleton.

[Segment 2]
Title: Context 3
The Sahara Desert is the largest hot desert in the world.

[Segment 3]
Title: Barbara McClintock - Supporting
Barbara McClintock was a renowned geneticist.","0,1001,1003",0,genetic transposition,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0018-v1,4,What genetic phenomenon did Barbara McClintock discover?,genetic transposition,genetic transposition,1,"Historical records confirm that Barbara McClintock discovered genetic transposition.

This contribution significantly advanced the field.

[Segment 4]
Title: Context 4
The Eiffel Tower is located in Paris, France, and was built in 1889.","0,1004",0,genetic transposition,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0018-v1,4,What genetic phenomenon did Barbara McClintock discover?,genetic transposition,genetic transposition,2,"[Segment 5]
Title: Context 2
Photosynthesis converts carbon dioxide and water into glucose and oxygen.

[Segment 6]
Title: Context 6
The circulatory system transports blood, nutrients, and gases throughout the body.","1002,1006",,genetic transposition,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0018-v1,4,What genetic phenomenon did Barbara McClintock discover?,genetic transposition,genetic transposition,3,"[Segment 7]
Title: Context 0
Mitochondria are often called the powerhouse of the cell.

[Segment 8]
Title: Context 5
The Renaissance period lasted from the 14th to the 17th century in Europe.","1000,1005",,genetic transposition,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0018-v1,8,What genetic phenomenon did Barbara McClintock discover?,genetic transposition,genetic transposition,0,"[Segment 1]
Title: Context 1
The human body contains approximately 206 bones in the adult skeleton.",1001,,genetic transposition,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0018-v1,8,What genetic phenomenon did Barbara McClintock discover?,genetic transposition,genetic transposition,1,"[Segment 2]
Title: Context 3
The Sahara Desert is the largest hot desert in the world.",1003,,genetic transposition,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0018-v1,8,What genetic phenomenon did Barbara McClintock discover?,genetic transposition,genetic transposition,2,"[Segment 3]
Title: Barbara McClintock - Supporting
Barbara McClintock was a renowned geneticist.",0,0,genetic transposition,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0018-v1,8,What genetic phenomenon did Barbara McClintock discover?,genetic transposition,genetic transposition,3,Historical records confirm that Barbara McClintock discovered genetic transposition.,0,0,genetic transposition,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0018-v1,8,What genetic phenomenon did Barbara McClintock discover?,genetic transposition,genetic transposition,4,This contribution significantly advanced the field.,0,0,genetic transposition,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0018-v1,8,What genetic phenomenon did Barbara McClintock discover?,genetic transposition,genetic transposition,5,"[Segment 4]
Title: Context 4
The Eiffel Tower is located in Paris, France, and was built in 1889.",1004,,genetic transposition,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0018-v1,8,What genetic phenomenon did Barbara McClintock discover?,genetic transposition,genetic transposition,6,"[Segment 5]
Title: Context 2
Photosynthesis converts carbon dioxide and water into glucose and oxygen.

[Segment 6]
Title: Context 6
The circulatory system transports blood, nutrients, and gases throughout the body.","1002,1006",,genetic transposition,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0018-v1,8,What genetic phenomenon did Barbara McClintock discover?,genetic transposition,genetic transposition,7,"[Segment 7]
Title: Context 0
Mitochondria are often called the powerhouse of the cell.

[Segment 8]
Title: Context 5
The Renaissance period lasted from the 14th to the 17th century in Europe.","1000,1005",,genetic transposition,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0019-v1,2,Who originated the foundational theory of quantum mechanics?,Max Planck,Max Planck,0,"[Segment 1]
Title: Context 0
The Great Wall of China stretches over 13,000 miles across northern China.

[Segment 2]
Title: Context 2
Photosynthesis converts carbon dioxide and water into glucose and oxygen.

[Segment 3]
Title: Context 1
Jupiter is the largest planet in our solar system with a mass of 1.898e27 kg.

[Segment 4]
Title: Max Planck - Supporting
Max Planck was a renowned physicist.

Historical records confirm that Max Planck originated quantum theory.

This contribution significantly advanced the field.

[Segment 5]
Title: Context 8
The Amazon River is the largest river by discharge volume of water in the world.","0,1000,1001,1002,1008",0,unknown,1,qa_token_f1,0.0
hotpotqa,hotpot-synth-0019-v1,2,Who originated the foundational theory of quantum mechanics?,Max Planck,Max Planck,1,"[Segment 6]
Title: Context 9
Plate tectonics theory explains the movement of Earth's lithospheric plates.

[Segment 7]
Title: Context 4
The Renaissance period lasted from the 14th to the 17th century in Europe.

[Segment 8]
Title: Context 5
The Eiffel Tower is located in Paris, France, and was built in 1889.

[Segment 9]
Title: Context 6
The speed of light in a vacuum is approximately 299,792 kilometers per second.

[Segment 10]
Title: Context 3
The Pacific Ocean is the largest and deepest ocean on Earth.

[Segment 11]
Title: Context 7
Global average temperatures have risen by about 1.1 degrees Celsius since 1850.","1003,1004,1005,1006,1007,1009",,Max Planck,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0019-v1,4,Who originated the foundational theory of quantum mechanics?,Max Planck,Max Planck,0,"[Segment 1]
Title: Context 0
The Great Wall of China stretches over 13,000 miles across northern China.

[Segment 2]
Title: Context 2
Photosynthesis converts carbon dioxide and water into glucose and oxygen.

[Segment 3]
Title: Context 1
Jupiter is the largest planet in our solar system with a mass of 1.898e27 kg.","1000,1001,1002",,Max Planck,0,qa_exact_normalized,1.0
hotpotqa,hotpot-synth-0019-v1,4,Who originated the foundational theory of quantum mechanics?,Max Planck,Max Planck,1,"[Segment 4]
Title: Max Planck - Supporting
Max Planck was a renowned physicist.

Historical records confirm that Max Planck originated quantum theory.

This contribution significantly advanced the field.

[Segment 5]
Title: Context 8
The Amazon River is the largest river by discharge volume of water in the world.","0,1008",0,unknown,1,qa_token_f1,0.0
